stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,location_type,parent_station,wheelchair_boarding
11111,07AH,Rue de Montigny,,50.379838,3.169561,1,,0
22254,07AH1,Rue de Montigny,,50.379869,3.169744,0,11111,0
11109,07AJ,Rue de la Fosse Bonnel,,50.382411,3.160169,1,,0
22250,07AJ1,Rue de la Fosse Bonnel,,50.382457,3.160212,0,11109,0
11110,07AI,Ricassar,,50.384939,3.156434,1,,0
22251,07AI1,Ricassar,,50.385041,3.156489,0,11110,0
11112,07AK,Sadi Carnot,,50.390524,3.162085,1,,0
22248,07AK1,Sadi Carnot,,50.390524,3.162085,0,11112,0
20979,07AB1,Pont Vincourt,,50.392118,3.157047,0,10492,0
20981,07AC1,Nouveau Monde,,50.390638,3.162683,0,10493,0
22252,07AI2,Ricassar,,50.384837,3.156379,0,11110,0
22249,07AJ2,Rue de la Fosse Bonnel,,50.382364,3.160126,0,11109,0
22253,07AH2,Rue de Montigny,,50.379808,3.169378,0,11111,0
11090,04AK,Méloni,,50.414209,3.038094,1,,0
22207,04AK1,Méloni,,50.414181,3.038226,0,11090,0
11089,04AJ,La Vallée,,50.414502,3.042127,1,,0
22205,04AJ1,La Vallée,,50.414404,3.042120,0,11089,0
22204,04AJ2,La Vallée,,50.414600,3.042133,0,11089,0
22206,04AK2,Méloni,,50.414237,3.037961,0,11090,0
10683,04AH,Pont d'Auby,,50.412609,3.068803,1,,0
21350,04AH2,Pont d'Auby,,50.412613,3.068585,0,10683,0
10682,04AG,Asturies,,50.407057,3.082218,1,,0
21348,04AG2,Asturies,,50.407021,3.082176,0,10682,0
21347,04AG1,Asturies,,50.407093,3.082260,0,10682,0
21349,04AH1,Pont d'Auby,,50.412604,3.069021,0,10683,0
10807,01DG,Collège Gayant,,50.401789,3.123808,1,,0
21601,01DG1,Collège Gayant,,50.401798,3.123676,0,10807,0
10836,01DI,Ruelle Madame,,50.397185,3.128885,1,,0
21666,01DI1,Ruelle Madame,,50.397300,3.128787,0,10836,0
21667,01DI2,Ruelle Madame,,50.397070,3.128983,0,10836,0
21602,01DG2,Collège Gayant,,50.401780,3.123940,0,10807,0
11102,02BE,Rue Neuve - SIN LE NOBLE,,50.373018,3.130583,1,,0
22235,02BE1,Rue Neuve - SIN LE NOBLE,,50.373108,3.130484,0,11102,0
11101,02BD,Porte de Fer,,50.372001,3.127150,1,,0
22233,02BD1,Porte de Fer,,50.372104,3.127007,0,11101,0
22232,02BD2,Porte de Fer,,50.371899,3.127293,0,11101,0
22234,02BE2,Rue Neuve - SIN LE NOBLE,,50.372928,3.130682,0,11102,0
10974,13AQ,Parc des Renouelles,,50.362023,3.141108,1,,0
21908,13AQ2,Parc des Renouelles,,50.362082,3.140951,0,10974,0
21909,13AQ1,Parc des Renouelles,,50.361964,3.141265,0,10974,0
10326,03AE,Alsace Lorraine - ANICHE,,50.328972,3.249703,1,,0
20649,03AE2,Alsace Lorraine - ANICHE,,50.329040,3.249598,0,10326,0
11084,03AK,Denfert Rochereau,,50.326700,3.248255,1,,0
22191,03AK2,Denfert Rochereau,,50.326425,3.248490,0,11084,0
11085,03AM,Lutas,,50.323366,3.249135,1,,0
22193,03AM2,Lutas,,50.323293,3.249237,0,11085,0
11086,03AN,Cordonnier,,50.323316,3.252593,1,,0
22196,03AN2,Cordonnier,,50.323226,3.252656,0,11086,0
10707,03AJ,Rousselin,,50.321330,3.257048,1,,0
21397,03AJ1,Rousselin,,50.321267,3.257076,0,10707,0
10706,03AI,St Gobain,,50.318604,3.261483,1,,0
21395,03AI1,St Gobain,,50.318494,3.261467,0,10706,0
21396,03AI2,St Gobain,,50.318714,3.261499,0,10706,0
21398,03AJ2,Rousselin,,50.321393,3.257021,0,10707,0
22195,03AN1,Cordonnier,,50.323406,3.252531,0,11086,0
22194,03AM1,Lutas,,50.323440,3.249034,0,11085,0
22192,03AK1,Denfert Rochereau,,50.326974,3.248021,0,11084,0
20648,03AE1,Alsace Lorraine - ANICHE,,50.328905,3.249808,0,10326,0
10798,18AL,Lenne,,50.443693,3.090389,1,,0
21584,18AL1,Lenne,,50.443693,3.090389,0,10798,0
10797,18AK,Ste Barbe - RAIMBEAUCOURT,,50.443078,3.093231,1,,0
21582,18AK1,Ste Barbe - RAIMBEAUCOURT,,50.442922,3.093670,0,10797,0
10796,18AJ,Foch,,50.442173,3.096712,1,,0
21580,18AJ1,Foch,,50.442137,3.096711,0,10796,0
10799,18AM,Gare - RAIMBEAUCOURT,,50.433360,3.093889,1,,0
21585,18AM1,Gare - RAIMBEAUCOURT,,50.433266,3.093985,0,10799,0
10800,18AN,Le Cornet,,50.431233,3.101392,1,,0
21587,18AN1,Le Cornet,,50.431132,3.101087,0,10800,0
10801,18AO,Voltaire - RAIMBEAUCOURT,,50.429733,3.109132,1,,0
21589,18AO1,Voltaire - RAIMBEAUCOURT,,50.429619,3.109297,0,10801,0
10802,18AP,Le Bas Liez,,50.428981,3.115924,1,,0
21591,18AP1,Le Bas Liez,,50.428914,3.115846,0,10802,0
10803,09AM,Fabrique,,50.421793,3.115881,1,,0
21593,09AM1,Fabrique,,50.421816,3.115771,0,10803,0
10805,09AO,Brasserie - ROOST WARENDIN,,50.421208,3.111819,1,,0
21597,09AO1,Brasserie - ROOST WARENDIN,,50.421235,3.111790,0,10805,0
10806,09AP,Foyer,,50.420404,3.109276,1,,0
21599,09AP1,Foyer,,50.420492,3.109428,0,10806,0
21600,09AP2,Foyer,,50.420316,3.109124,0,10806,0
21598,09AO2,Brasserie - ROOST WARENDIN,,50.421181,3.111847,0,10805,0
21594,09AM2,Fabrique,,50.421770,3.115992,0,10803,0
21592,18AP2,Le Bas Liez,,50.429049,3.116002,0,10802,0
21590,18AO2,Voltaire - RAIMBEAUCOURT,,50.429848,3.108967,0,10801,0
21588,18AN2,Le Cornet,,50.431335,3.101696,0,10800,0
21586,18AM2,Gare - RAIMBEAUCOURT,,50.433454,3.093794,0,10799,0
21581,18AJ2,Foch,,50.442209,3.096712,0,10796,0
21583,18AK2,Ste Barbe - RAIMBEAUCOURT,,50.443235,3.092792,0,10797,0
11091,39AC,Clinique,,50.374036,3.000669,1,,0
22209,39AC1,Clinique,,50.373941,3.000747,0,11091,0
22208,39AC2,Clinique,,50.374130,3.000591,0,11091,0
11097,27AC,Zone Logistique,,50.393102,3.027177,1,,0
22224,27AC2,Zone Logistique,,50.393180,3.027009,0,11097,0
10678,11AR,Le Villers,,50.403149,3.026235,1,,0
21340,11AR1,Le Villers,,50.403149,3.026235,0,10678,0
22225,27AC1,Zone Logistique,,50.393024,3.027345,0,11097,0
10992,80AE,Grand carré,,50.340443,3.057613,1,,0
21987,80AE2,Grand carré,,50.340397,3.057633,0,10992,0
21986,80AE1,Grand carré,,50.340488,3.057593,0,10992,0
11093,12AT,Cimetière - LAMBRES LEZ DOUAI,,50.352449,3.058291,1,,0
22216,12AT1,Cimetière - LAMBRES LEZ DOUAI,,50.352550,3.058365,0,11093,0
11094,12AU,Centre Social,,50.355631,3.063810,1,,0
22218,12AU2,Centre Social,,50.355551,3.063895,0,11094,0
11095,12AV,Lebas,,50.357970,3.067321,1,,0
22221,12AV2,Lebas,,50.358035,3.067496,0,11095,0
11096,12AW,Calmette,,50.362131,3.068710,1,,0
22222,12AW2,Calmette,,50.361762,3.068731,0,11096,0
22223,12AW1,Calmette,,50.362500,3.068690,0,11096,0
22220,12AV1,Lebas,,50.357905,3.067145,0,11095,0
22219,12AU1,Centre Social,,50.355711,3.063725,0,11094,0
22217,12AT2,Cimetière - LAMBRES LEZ DOUAI,,50.352349,3.058216,0,11093,0
11103,02BF,Lambres,,50.360647,3.105306,1,,0
22236,02BF1,Lambres,,50.360690,3.105182,0,11103,0
11104,02BG,Narbonne,,50.356698,3.097532,1,,0
22238,02BG1,Narbonne,,50.356755,3.097305,0,11104,0
11105,02BH,Carcassonne,,50.355086,3.100232,1,,0
22240,02BH1,Carcassonne,,50.355040,3.100046,0,11105,0
11106,02BI,Corbières,,50.355963,3.108467,1,,0
22242,02BI1,Corbières,,50.355992,3.108311,0,11106,0
22243,02BI2,Corbières,,50.355934,3.108622,0,11106,0
22241,02BH2,Carcassonne,,50.355131,3.100417,0,11105,0
22239,02BG2,Narbonne,,50.356641,3.097760,0,11104,0
22237,02BF2,Lambres,,50.360604,3.105429,0,11103,0
10903,56AB,Maréchal Foch,,50.286821,3.239321,1,,0
21788,56AB1,Maréchal Foch,,50.286861,3.239314,0,10903,0
22078,22AB3,Eglise - MONCHECOURT,,50.304333,3.207386,0,10685,0
22080,22AB4,Eglise - MONCHECOURT,,50.304385,3.207208,0,10685,0
21789,56AB2,Maréchal Foch,,50.286781,3.239328,0,10903,0
11062,52AK,Auberge du Pêcheur,,50.274959,3.100764,1,,0
22140,52AK1,Auberge du Pêcheur,,50.274959,3.100764,0,11062,0
10919,58AF,Cité du Rond Point,,50.343871,3.295495,1,,0
22210,58AF2,Cité du Rond Point,,50.343887,3.295530,0,10919,0
11092,58AG,Les Résistants,,50.356526,3.299940,1,,0
22212,58AG2,Les Résistants,,50.356577,3.300164,0,11092,0
22211,58AG1,Les Résistants,,50.356475,3.299716,0,11092,0
21821,58AF1,Cité du Rond Point,,50.343854,3.295459,0,10919,0
22214,54AB3,Monument - FRESSAIN,,50.287284,3.194414,0,10899,0
11065,53AF,Sorbiers,,50.293983,3.163177,1,,0
22145,53AF1,Sorbiers,,50.293983,3.163177,0,11065,0
11053,55AR,Rue Jules Domise,,50.266729,3.218598,1,,0
22119,55AR2,Rue Jules Domise,,50.266769,3.218585,0,11053,0
10901,55AB,Place S. Lannoy,,50.265871,3.213825,1,,0
21785,55AB2,Place S. Lannoy,,50.265907,3.213762,0,10901,0
21774,53AA2,Longue Borne - BUGNICOURT,,50.287344,3.152770,0,10895,0
21784,55AB1,Place S. Lannoy,,50.265835,3.213888,0,10901,0
22120,55AR1,Rue Jules Domise,,50.266689,3.218612,0,11053,0
22215,54AB4,Monument - FRESSAIN,,50.287116,3.194317,0,10899,0
10967,64AD,Place E. Bernard,,50.397990,3.298024,1,,0
21910,64AD2,Place E. Bernard,,50.397990,3.297992,0,10967,0
10966,64AC,Mairie - WANDIGNIES HAMAGE,,50.399141,3.314106,1,,0
21911,64AC2,Mairie - WANDIGNIES HAMAGE,,50.399057,3.314151,0,10966,0
10965,64AB,La Traitoire,,50.393819,3.315682,1,,0
21912,64AB2,La Traitoire,,50.393821,3.315496,0,10965,0
10964,64AA,La Navie,,50.394158,3.327472,1,,0
21913,64AA2,La Navie,,50.394136,3.327421,0,10964,0
21884,64AA1,La Navie,,50.394180,3.327522,0,10964,0
21885,64AB1,La Traitoire,,50.393816,3.315867,0,10965,0
21886,64AC1,Mairie - WANDIGNIES HAMAGE,,50.399225,3.314061,0,10966,0
21887,64AD1,Place E. Bernard,,50.397990,3.298056,0,10967,0
10927,60AB,Collège M. Yourcenar,,50.406580,3.287206,1,,0
21833,60AB1,Collège M. Yourcenar,,50.406580,3.287206,0,10927,0
10935,60AJ,Place de Gaulle (Rue A. Matton) - MARCHIENNES,,50.406988,3.279226,1,,0
21846,60AJ1,Place de Gaulle (Rue A. Matton) - MARCHIENNES,,50.407487,3.278980,0,10935,0
21835,60AC2,La Dondaine,,50.397492,3.280878,0,10928,0
22246,60AJ2,Place de Gaulle (Rue A. Matton) - MARCHIENNES,,50.406489,3.279472,0,10935,0
10958,62AE,Rue Ledoux,,50.430092,3.313790,1,,0
21877,62AE1,Rue Ledoux,,50.430078,3.313873,0,10958,0
10957,62AD,Rue Courtecuisse,,50.430888,3.318185,1,,0
21892,62AD2,Rue Courtecuisse,,50.430858,3.318114,0,10957,0
10955,62AB,Petite Chapelle,,50.429335,3.320270,1,,0
21874,62AB2,Petite Chapelle,,50.429370,3.320120,0,10955,0
10956,62AC,Mairie - TILLOY LEZ MARCHIENNES,,50.426716,3.319323,1,,0
21897,62AC2,Mairie - TILLOY LEZ MARCHIENNES,,50.426671,3.319284,0,10956,0
10954,62AA,Rue d'Herbomez,,50.424315,3.318603,1,,0
21872,62AA1,Rue d'Herbomez,,50.424315,3.318603,0,10954,0
10969,65AB,Place verte,,50.410688,3.316282,1,,0
22068,65AB2,Place verte,,50.410656,3.316281,0,10969,0
10971,65AD,Ecole - WARLAING,,50.411358,3.321203,1,,0
21921,65AD2,Ecole - WARLAING,,50.411276,3.321294,0,10971,0
10968,65AA,Eglise - WARLAING,,50.409996,3.328108,1,,0
22069,65AA2,Eglise - WARLAING,,50.409969,3.328163,0,10968,0
10970,65AC,Pont Levis,,50.407604,3.333701,1,,0
22070,65AC2,Pont Levis,,50.407708,3.333498,0,10970,0
21890,65AC1,Pont Levis,,50.407500,3.333904,0,10970,0
21888,65AA1,Eglise - WARLAING,,50.410023,3.328053,0,10968,0
21891,65AD1,Ecole - WARLAING,,50.411440,3.321112,0,10971,0
21889,65AB1,Place verte,,50.410719,3.316282,0,10969,0
21875,62AC1,Mairie - TILLOY LEZ MARCHIENNES,,50.426762,3.319362,0,10956,0
21873,62AB1,Petite Chapelle,,50.429300,3.320419,0,10955,0
21876,62AD1,Rue Courtecuisse,,50.430918,3.318256,0,10957,0
21878,62AE2,Rue Ledoux,,50.430106,3.313707,0,10958,0
10934,60AI,Elpret,,50.417346,3.297341,1,,0
21845,60AI2,Elpret,,50.417587,3.297961,0,10934,0
21844,60AI1,Elpret,,50.417105,3.296722,0,10934,0
10952,50AT,Pasteur Parking - SOMAIN,,50.349229,3.284144,1,,0
21870,50AT1,Pasteur Parking - SOMAIN,,50.349229,3.284144,0,10952,0
20030,01AJ3,Lycée Elisa Lemonnier,,50.378531,3.071501,0,10358,0
10496,07AF,Collège - LALLAING,,50.383511,3.173792,1,,0
20988,07AF2,Collège - LALLAING,,50.383509,3.173830,0,10496,0
20987,07AF1,Collège - LALLAING,,50.383513,3.173753,0,10496,0
11021,12AM1,Collège Malraux,,50.355455,3.061876,1,,0
22044,12AM1,Collège Malraux,,50.355455,3.061876,0,11021,0
10733,06AV,Jules Ferry,,50.381677,3.059289,1,,0
21466,06AV2,Jules Ferry,,50.381622,3.059376,0,10733,0
21465,06AV1,Jules Ferry,,50.381732,3.059201,0,10733,0
10637,10AE,Collège - FLINES LES RACHES,,50.427883,3.185472,1,,0
21261,10AE1,Collège - FLINES LES RACHES,,50.427883,3.185472,0,10637,0
21100,70AC2,Place - AUBIGNY AU BAC,,50.263397,3.160401,0,11028,0
10681,11AS,Stade Boulan,,50.400971,3.085561,1,,0
21346,11AS2,Stade Boulan,,50.400917,3.085494,0,10681,0
21345,11AS1,Stade Boulan,,50.401026,3.085627,0,10681,0
